승차정류장ID,승차정류장명,위도_x,경도_x,승객수
9033161,크라운사거리,37.50830833333334,126.90529999999998,1
9033246,을지대학교.생활관,37.46129166666666,127.16692666666668,1
9033319,신월2동우체국,37.52308166666667,126.85124833333332,53
9033321,제일여성병원,37.52247333333333,126.85187666666668,202
9033324,신월시영아파트.강월초등학교,37.51593666666667,126.835305,5
9033326,KT강서지사,37.53,126.84789666666666,1
9033344,관악드림타운115동,37.49052166666667,126.95278666666668,1
9033346,관악드림타운북문,37.491655,126.9512,1
9033355,유전공학연구소.반도체공동연구소,37.45408166666667,126.953885,4
9033372,증미역3번출구.강서소방서,37.557275,126.86173333333332,14
9033385,발산역7번출구,37.55773833333333,126.83790333333332,114
9033441,가양역.마포중고등학교,37.55963833333333,126.85425333333332,20
9033549,하나로마트.코트라,37.46389666666666,127.04443833333336,1
9033550,코트라,37.464866666666666,127.04427333333334,5
9033559,복정초등학교,37.46173833333333,127.12633333333332,1
9033642,양천노인종합복지관,37.51041333333333,126.85907833333334,9
9033643,양천노인종합복지관,37.51028833333333,126.85918,53
9033712,제2공학관,37.44882833333334,126.95205,1
9033822,신사동고개,37.59780666666666,126.90992666666668,1
9033942,대림코오롱아파트,37.50690333333333,126.89429166666666,1
9033976,신곡시장.금빛새마을금고,37.519306666666665,126.84375166666663,263
9033988,은평공영차고지,37.59180166666667,126.88381,4
9033997,신도림동아3차아파트,37.51020833333334,126.88368833333334,4
9034007,구로구청,37.49588333333334,126.88850499999998,1
9034054,을지로입구역.광교,37.56765,126.98256166666668,3
9034060,세그루학원,37.65657333333333,127.02793166666667,1
9034062,월드컵경기장북측,37.57396666666667,126.89810333333337,10
9034196,구로역.NC신구로점,37.50008833333333,126.88286166666668,1
9034200,숭실대입구역,37.49621666666667,126.95335333333333,1
9034213,중곡동입구,37.55484,127.08825666666668,1
9034223,순천향대학병원.한남오거리,37.535536666666665,127.00572666666667,39
9034252,강서한강자이아파트,37.565113333333336,126.84780833333336,39
9034253,마곡실내배드민턴장,37.57261833333334,126.82985166666668,5
9034254,마곡실내배드민턴장,37.57268833333333,126.831935,3
9034298,신도림역,37.50967833333333,126.88922333333332,120
9034299,신도림역,37.50915666666666,126.888475,7
9034301,신도림동.구로역,37.50539333333334,126.88324,4
9034302,구일역.중앙유통상가,37.49988333333333,126.87470166666664,108
9034303,구일역.제일제당,37.49971,126.87453,2
9034304,동양미래대학.구로성심병원,37.499685,126.86801166666667,370
9034305,동양미래대학.구로성심병원,37.49941833333333,126.86702666666666,1
9034306,개봉역.한마을아파트,37.49652833333334,126.86207,3
9034307,개봉역.영화아파트,37.49690666666667,126.86017833333332,148
9034309,경인중학교.개봉사거리,37.49722166666666,126.85514666666668,2
9034315,남부지방법원등기국.구로세무서(에이스하이테크시티),37.514485,126.90114666666663,6
9034335,월드컵파크5단지,37.580375,126.88653,3
9034336,월드컵파크5단지.상암중고등학교입구,37.58092166666667,126.886335,178
9034337,상암DMC홍보관.YTN,37.57750333333333,126.8913,4
9034338,상암DMC홍보관.YTN,37.577985,126.89132333333332,209
9034340,동대문구청,37.573501666666665,127.03998500000002,4
9034349,신답초등학교.청계한신휴플러스,37.57175333333333,127.04429166666664,2
9034355,삼진제약,37.55335166666667,126.92671833333334,3
9034367,서부면허시험장,37.577925,126.88044999999998,2
9034401,월드컵파크3단지후문,37.571241666666666,126.88976166666669,1
9034417,신정숲속마을아파트,37.50644666666667,126.83413833333334,50
9034418,서울역버스환승센터,37.55540666666666,126.97269666666668,5
9034422,상도4동약수맨션,37.49794333333333,126.94354833333334,7
9034451,흰돌마을.서안아파트,37.641306666666665,126.78557333333336,3
9034486,월드컵파크3단지.난지천공원,37.57232,126.88846333333336,1
9034507,태화기독교사회복지관,37.48458,127.09334166666667,3
9034542,신도림동.구로역,37.506145,126.884125,71
9034543,남부지방법원등기국.구로세무서.에이스하이테크시티,37.51409833333333,126.89977666666668,65
9034566,등촌역.강서보건소,37.54945666666666,126.86761333333334,1
9034656,래미안포레아파트,37.47454833333334,127.10678333333333,1
9034734,도림사거리,37.50706,126.90124666666668,4
9034763,항공대입구(중),37.60153,126.87160333333334,4
9034765,덕은동(중),37.59563,126.87734833333334,1
9034768,백석동.요진와이시티,37.64112833333333,126.79049666666668,2
9034793,서정마을(중),37.61571833333333,126.85134666666666,2
9034799,일산동구청(중),37.65789333333333,126.77423666666668,5
9034802,일산동부경찰서,37.66413333333333,126.76942333333334,1
9034804,주엽역(중),37.67030333333333,126.76081833333336,1
9034805,알미공원(중),37.64590166666667,126.78418833333332,1
9034813,봉천고개.관악현대아파트,37.49178333333334,126.9566,11
9034851,녹번역,37.600876666666665,126.934225,1
9034890,양천향교역7번출구,37.56695166666667,126.840785,76
9034891,목동아파트1434동앞,37.515655,126.871975,1
9034941,충정로역2호선,37.559655,126.96403,18
9034947,갈월동,37.549578333333336,126.97171166666666,5
9034948,갈월동,37.55102166666666,126.97224,2
9034949,숙대입구역,37.54380166666667,126.972235,10
9034950,숙대입구역,37.54334166666667,126.97254,1
9034951,삼각지역,37.536031666666666,126.97416333333334,6
9034953,용산우체국,37.53209666666667,126.97056666666668,3
9034954,용산우체국,37.53154333333334,126.97023833333331,1
9034956,신용산역,37.52729333333333,126.96620666666668,1
9034957,한강대교북단.LG유플러스,37.52435333333334,126.96318833333336,14
9034958,한강대교북단.LG유플러스,37.52404833333333,126.96312166666668,2
9034959,아현초등학교,37.55494166666666,126.95734,3
9034960,아현초등학교,37.55412166666667,126.95710499999998,1
9034961,마포경찰서,37.55081499999999,126.95530833333332,9
9034962,마포경찰서,37.550245,126.95521666666669,1
9034963,아현동주민센터,37.54712333333334,126.95324666666666,12
9034965,공덕역,37.54454666666666,126.95135833333332,1
9034968,마포역,37.54094666666666,126.94796666666667,1
9034979,성서초등학교,37.55884666666667,126.91150666666664,3
9035005,벽산디지털밸리,37.47672166666667,126.885215,3
9035019,남영역,37.542053333333335,126.97193,1
9035020,용산경찰서,37.54054833333333,126.96918833333332,11
9035029,삼각지역11번출구,37.53620333333333,126.97454833333336,1
9035074,삼각산동삼각산아이원아파트후문,37.61627333333333,127.018745,1
9035093,상명대정문,37.60156333333334,126.955075,43
9035138,동대문역사문화공원,37.56739833333334,127.00835166666666,2
9035177,동양빌라,37.49524666666667,126.83161666666668,5
9035179,궁동입구,37.49349,126.83409666666668,8
9035337,제일은행.호림아트센터앞,37.52162666666666,127.03493166666668,1
9035390,만자고개,37.69630666666667,126.73906166666666,1
9035401,디지털미디어시티역2번출구,37.57518166666667,126.89973166666664,30
9035541,푸른마을1단지.이든채아파트,37.51268,126.83537666666668,647
9035545,푸른마을1단지.이든채아파트,37.51291833333333,126.83492333333334,7
9035586,DMC래미안e-편한세상3단지,37.575195,126.90680666666668,3
9035603,서서울생활과학고.궁동도서관,37.502206666666666,126.82918666666669,93
9035840,신정2동주민센터,37.519061666666666,126.87142833333334,4
9035898,SK아파트벽산아파트상가,37.61968,127.01118999999998,1
9035942,삼호가든사거리.반포도서관,37.50286166666667,127.01154166666666,5
9035957,경방타임스퀘어.신세계백화점,37.517541666666666,126.90622,660
9035972,국제전자센터,37.48548666666667,127.01775666666666,4
9035991,송도병원앞,37.55027166666666,127.00739666666664,12
9036005,서빙고역1번출구,37.52003666666667,126.98948166666666,1
9036025,옥길동마을회관,37.47441666666667,126.82430333333332,1
9036038,현대2차아파트후문,37.50306666666667,126.894115,1
9036041,국민은행그린공원,37.47878833333333,127.04682833333332,2
9036043,연신내역,37.61734666666667,126.92256,1
9036053,신용산역,37.52796833333333,126.96662333333332,15
9036057,월촌초등학교,37.54124333333333,126.87698833333334,6
9036064,정랑고개.양천벤처타운,37.511626666666665,126.85039833333332,45
9036065,번동한솔솔파크,37.627525,127.037775,2
9036097,선유중학교,37.53209,126.89457666666668,9
9036100,대성아파트.건영아파트후문,37.50325166666666,126.900325,5
9036127,석촌호수.한솔병원,37.50685,127.10581500000002,1
9036131,가락시장.가락시장역,37.49443166666666,127.11714833333332,9
9036157,상계한신2차아파트,37.66426166666667,127.06659333333332,1
9036187,시립서북병원,37.60472833333333,126.91032166666668,1
9036226,응암3동주민센터,37.59119166666667,126.91733166666668,1
9036263,광성중고등학교,37.549301666666665,126.938695,4
9036303,마곡역6번출구,37.55957166666667,126.82549166666668,1
9036309,화곡2동주민센터,37.531423333333336,126.85523666666668,518
9036319,상명대입구.석파랑,37.59961333333333,126.9582,3
9036500,대방역,37.51305666666666,126.92422666666668,93
9036527,총회회관.휘문고입구,37.50425666666667,127.06596166666668,1
9036547,포스코사거리,37.50731,127.05758333333333,1
9036551,풍양빌딩,37.47739,127.04881500000002,1
9036565,월드컵파크4단지후문.JTBC,37.57735666666667,126.88989333333332,1
9036576,마두역(중),37.65239333333333,126.77747166666668,1
9036617,디아크리온강남아파트,37.47617,127.10769666666666,1
9036637,세종문화회관,37.57364833333334,126.97699666666668,1
9036638,누리꿈스퀘어.MBC,37.578988333333335,126.88963666666665,133
9036639,구로중학교,37.49310833333333,126.89076833333333,13
9036664,옥길동,37.47337166666667,126.82468833333331,1
9036670,개화역광역환승센터,37.57825833333333,126.79795833333334,1
9036728,노량진역,37.51385333333334,126.94471666666668,107
9036729,노량진역,37.51373333333333,126.94381166666666,2
9036792,한강밤섬자이아파트,37.545595000000006,126.92773666666666,4
9036793,한강밤섬자이아파트,37.54578166666667,126.9278,1
9036795,월드메르디앙아파트,37.545118333333335,126.92343666666666,1
9036837,서울역버스환승센터.강우규의거터,37.55541166666667,126.97292666666664,1
9036839,서울역버스환승센터,37.555436666666665,126.97275333333332,3
9036852,양천공영차고지,37.50831333333333,126.83746,96
9036918,백현마을1단지,37.392071666666666,127.11432333333332,1
9036942,양화대교전망카페,37.53993833333333,126.900755,15
9036967,동교동삼거리,37.55780833333333,126.92952666666666,145
9036969,신촌오거리.2호선신촌역,37.55573166666667,126.93869333333332,117
9036972,신촌오거리.현대백화점,37.55544,126.93589833333333,3
9036973,동교동삼거리,37.55806833333334,126.92854666666666,3
9036974,홍대입구역,37.55664166666666,126.92346666666666,11
9036984,동부골든.한신플러스타운,37.498630000000006,126.84038333333336,8
9036986,오류동삼거리,37.495395,126.84088166666668,5
9037175,연희빌라,37.49253,126.93373833333332,1
9100099,광진구청,37.538965,127.08340666666666,1
9100277,남정초등학교,37.53637833333333,126.96365833333331,1
9100987,구의사거리,37.54586333333334,127.08633833333332,1
9101899,성산119안전센터,37.56971166666666,126.90371166666668,1
9101901,성산아파트,37.57146166666666,126.90141666666663,1
9102379,금호사거리,37.548925,127.02606166666668,1
9102558,뱅뱅사거리.구영동중학교,37.48775666666667,127.03276333333334,3
9102792,청담역.경기고교,37.519823333333335,127.056455,1
9102928,신사동고개사거리,37.59564666666667,126.90997833333334,1
9103051,신금호역,37.55567833333334,127.01992166666666,1
9103178,서울도시가스마포사옥,37.557965,126.91825666666666,2
9103357,구로구청,37.49480166666667,126.88761666666666,14
9103388,고척근린시장,37.50121333333333,126.85084833333332,6
9103389,세곡초등학교,37.50273833333333,126.84985,2
9103618,금호.한솔아파트,37.55549166666666,126.86549833333332,2
9103654,개화산역2번출구,37.57252166666667,126.80617166666669,1
9104140,상도터널상도동,37.50447,126.949545,1
9104256,신정네거리역,37.51990166666667,126.85283666666668,5
9104257,신정네거리역,37.51946333333333,126.85339833333336,1107
9104272,신정네거리해누리분수광장,37.52193166666667,126.85146833333334,713
9104273,신정네거리.신정119안전센터,37.52207,126.850745,1
9104274,동방아파트,37.52193,126.84634,98
9104275,동방아파트.신월종합사회복지관,37.52147333333333,126.846305,7
9104276,신곡시장.금빛새마을금고,37.51969,126.84375833333334,40
9104278,신한은행신월동지점,37.51802166666666,126.84160500000002,93
9104279,신한은행신월동지점,37.51790166666667,126.84186166666665,93
9104372,온수역,37.492736666666666,126.82435833333332,46
9104377,우신고등학교,37.493115,126.83046833333334,3
9104378,우신고등학교,37.4933,126.83084666666667,1
9104617,경성중고.홍대부속여중고입구,37.55973166666667,126.91666333333332,6
9104637,양천초등학교.겸재정선미술관,37.56874833333333,126.84048833333333,22
9104914,양천문화회관.양천일자리센터,37.51684166666666,126.86235,723
9104916,양천구청.양천보건소,37.51821,126.86617666666668,605
9104918,목동8단지.한전,37.52023333333333,126.86834166666668,227
9104922,진명여고,37.52398166666667,126.8651,16
9105341,방죽마을,37.47238333333333,127.10735,1
9105347,쌍용아파트,37.49808166666666,127.06932333333334,4
9106125,새마을금고,37.521168333333335,126.87368,15
9106143,이북오도청,37.61272333333333,126.95597333333332,1
9107002,신정이펜하우스2단지,37.51450333333333,126.83053833333334,81
